"gene.symbol","A1","A2","N1","N2","OPC1","OPC2","GC1","GC2","MOG1","MOG2","MGL1","MGL2","Endo1","Endo2","WB1","WB2","WB3"
"H2-T24",0.1,0.1,0.109154,0.1,0.62749,0.437763,0.113823,0.1,0.24418,0.143471,10.71257,10.569718,3.532238,3.547267,0.58466,0.51918,0.508152
"H2-T3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"H2-T9",2.242296,1.678828,0.116656,0.381664,1.073536,2.837532,0.738897,1.221145,0.490194,0.66316,3.989731,1.380492,0.901876,1.373338,1.311027,1.639388,1.769171
"H28",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"H2afb1",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"H2afj",7.803924,6.321291,5.758479,5.448651,9.525301,13.297002,36.66638,43.198456,60.930132,56.651782,20.972243,26.590433,21.686734,25.848111,9.872649,9.621002,10.408225
"H2afv",14.692551,19.731527,13.348948,11.838003,36.842416,49.505048,14.045539,17.373258,9.063291,9.278765,14.210557,15.272062,41.533712,49.540932,20.413119,18.873637,21.393263
"H2afx",8.589883,12.279063,18.518204,15.074761,26.192337,33.770257,16.754564,21.202466,12.363103,12.378165,12.112222,10.121745,19.923297,17.941284,25.788531,25.422489,27.73094
"H2afy",31.91051,41.31785,41.485888,38.533219,54.446579,58.278683,27.47219,32.808089,11.556153,11.877032,46.61705,44.980962,32.196833,32.784577,41.164083,34.952801,39.240495
"H2afy2",2.281898,3.439218,20.508505,20.135787,19.915851,22.952685,8.28947,9.900344,1.713626,2.132036,0.357992,0.179292,1.643924,1.810528,16.697631,13.326795,16.763521
"H2afy3",0.78864,0.922952,6.582927,5.629874,6.351608,7.366249,2.537691,2.971308,0.684619,0.723221,0.234488,0.1,0.467878,0.481754,5.257013,4.273079,5.968408
"H2afz",15.66674,30.558366,57.752266,54.445944,58.91587,71.132839,21.567612,29.534673,16.125432,15.83759,27.499603,19.859512,97.140981,115.919623,52.689837,46.773179,55.052838
"H3f3a",10.054296,24.583317,56.519696,40.598094,55.599288,50.892127,44.622224,35.623626,33.530617,32.906461,29.814936,21.223194,99.382789,104.220628,157.357073,139.233029,151.454757
"H3f3b",235.044213,462.364586,313.124728,245.522539,201.112871,175.803755,159.832122,161.610457,81.075201,127.699824,374.87919,190.525773,299.812456,315.984974,192.878092,156.857378,195.138543
"H47",42.774105,37.122402,17.941188,21.390377,39.711914,45.04792,65.497821,69.449292,31.759286,41.095876,34.861565,26.987855,28.855197,31.786778,23.905642,22.458283,25.823558
"H60b",0.1,0.1,0.1,0.1,0.168615,0.1,0.1,0.1,0.1,0.1,0.912938,0.1,0.1,0.1,0.416721,0.1,0.361286
"H60c",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"H6pd",0.70835,0.461723,1.086658,0.763275,1.276107,1.378532,0.643477,0.538212,0.145184,0.349297,4.538905,7.379457,3.126909,3.417643,1.301586,1.629449,1.72349
"Haao",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.407415,1.281501,0.1,0.1,0.1,0.1,0.1
"Habp2",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Habp4",5.605503,5.579487,15.608684,11.772791,9.762158,13.119731,13.071273,14.423005,14.681205,17.325752,5.747989,5.927297,5.437116,5.642075,13.896363,17.470438,12.147362
"Hace1",5.510665,5.137919,5.117847,5.445287,6.9964,4.744246,4.551182,2.805668,1.407231,1.978957,1.152273,1.018181,7.722342,8.847245,4.88397,3.94476,5.048712
"Hacl1",5.151044,4.855162,0.506791,0.697135,3.645942,5.004432,5.603166,5.573334,4.030075,4.23202,1.161185,1.203216,3.607615,3.791009,2.33476,2.504132,3.309171
"Hadh",33.088849,30.53345,3.58278,6.276957,16.083312,18.004966,47.748615,54.811698,63.908045,62.897213,16.097175,18.306772,70.248911,71.341817,19.219657,21.77617,21.61612
"Hadha",29.977375,26.811663,6.425748,11.743725,32.157195,39.764441,34.85019,41.328411,21.969727,23.519685,28.425391,28.892824,47.200808,49.041556,22.126392,21.652317,24.026097
